  4     1452   (25)   15 :  0.069 0.168 0.046 0.056 0.032 0.027 0.041 0.158 0.092 0.042 0.042 0.037 0.039 0.036 0.039 0.033 0.044     (0.000,0.320) (0.000,0.631) (0.000,0.229) (0.000,0.278) (0.000,0.161) (0.000,0.137) (0.000,0.204) (0.000,0.598) (0.000,0.414) (0.000,0.209) (0.000,0.212) (0.000,0.187) (0.000,0.195) (0.000,0.183) (0.000,0.194) (0.000,0.165) (0.000,0.220) 
1710     3798    (0)   16 :  0.021 0.035 0.165 0.032 0.045 0.044 0.061 0.033 0.049 0.086 0.089 0.068 0.046 0.030 0.032 0.046 0.118     (0.000,0.104) (0.000,0.175) (0.000,0.509) (0.000,0.159) (0.000,0.223) (0.000,0.216) (0.000,0.291) (0.000,0.165) (0.000,0.233) (0.000,0.352) (0.000,0.353) (0.000,0.310) (0.000,0.228) (0.000,0.153) (0.000,0.162) (0.000,0.225) (0.000,0.449) 
1713     2412    (0)   13 :  0.044 0.034 0.062 0.099 0.059 0.047 0.049 0.032 0.040 0.070 0.049 0.039 0.078 0.058 0.080 0.086 0.075     (0.000,0.215) (0.000,0.172) (0.000,0.308) (0.000,0.450) (0.000,0.293) (0.000,0.233) (0.000,0.244) (0.000,0.161) (0.000,0.200) (0.000,0.343) (0.000,0.245) (0.000,0.194) (0.000,0.375) (0.000,0.288) (0.000,0.379) (0.000,0.408) (0.000,0.362) 
1714     2599    (0)    4 :  0.059 0.073 0.040 0.061 0.063 0.057 0.059 0.045 0.084 0.061 0.072 0.047 0.055 0.057 0.046 0.051 0.070     (0.000,0.285) (0.000,0.346) (0.000,0.203) (0.000,0.302) (0.000,0.309) (0.000,0.282) (0.000,0.294) (0.000,0.221) (0.000,0.384) (0.000,0.300) (0.000,0.349) (0.000,0.233) (0.000,0.276) (0.000,0.284) (0.000,0.229) (0.000,0.257) (0.000,0.340) 
1717     3249    (0)   15 :  0.031 0.033 0.058 0.071 0.055 0.082 0.066 0.058 0.035 0.058 0.072 0.059 0.052 0.051 0.078 0.080 0.061     (0.000,0.156) (0.000,0.167) (0.000,0.288) (0.000,0.347) (0.000,0.276) (0.000,0.393) (0.000,0.329) (0.000,0.288) (0.000,0.176) (0.000,0.286) (0.000,0.356) (0.000,0.292) (0.000,0.262) (0.000,0.252) (0.000,0.376) (0.000,0.388) (0.000,0.301) 
1718     3238    (0)   15 :  0.057 0.039 0.066 0.054 0.058 0.056 0.065 0.034 0.040 0.075 0.059 0.063 0.078 0.068 0.074 0.062 0.052     (0.000,0.272) (0.000,0.197) (0.000,0.325) (0.000,0.267) (0.000,0.289) (0.000,0.276) (0.000,0.322) (0.000,0.169) (0.000,0.199) (0.000,0.361) (0.000,0.294) (0.000,0.312) (0.000,0.375) (0.000,0.333) (0.000,0.359) (0.000,0.306) (0.000,0.261) 
1723     1074    (0)   11 :  0.059 0.162 0.054 0.059 0.052 0.047 0.053 0.043 0.066 0.044 0.050 0.035 0.050 0.055 0.052 0.051 0.069     (0.000,0.284) (0.000,0.605) (0.000,0.271) (0.000,0.292) (0.000,0.257) (0.000,0.235) (0.000,0.266) (0.000,0.212) (0.000,0.315) (0.000,0.220) (0.000,0.253) (0.000,0.176) (0.000,0.248) (0.000,0.276) (0.000,0.258) (0.000,0.256) (0.000,0.335) 
1724     3867    (0)    7 :  0.086 0.094 0.056 0.038 0.054 0.042 0.059 0.032 0.082 0.051 0.052 0.040 0.048 0.043 0.114 0.054 0.055     (0.000,0.377) (0.000,0.376) (0.000,0.279) (0.000,0.190) (0.000,0.267) (0.000,0.208) (0.000,0.293) (0.000,0.162) (0.000,0.361) (0.000,0.253) (0.000,0.257) (0.000,0.197) (0.000,0.238) (0.000,0.213) (0.000,0.492) (0.000,0.270) (0.000,0.266) 
1725     2331   (12)   10 :  0.041 0.039 0.050 0.072 0.062 0.050 0.065 0.063 0.044 0.091 0.060 0.064 0.055 0.047 0.070 0.051 0.074     (0.000,0.206) (0.000,0.197) (0.000,0.250) (0.000,0.354) (0.000,0.309) (0.000,0.248) (0.000,0.324) (0.000,0.310) (0.000,0.223) (0.000,0.428) (0.000,0.302) (0.000,0.320) (0.000,0.273) (0.000,0.237) (0.000,0.343) (0.000,0.257) (0.000,0.361) 
1727     2431    (0)   12 :  0.053 0.051 0.042 0.068 0.065 0.055 0.072 0.050 0.041 0.074 0.072 0.080 0.062 0.051 0.059 0.044 0.063     (0.000,0.256) (0.000,0.252) (0.000,0.212) (0.000,0.330) (0.000,0.319) (0.000,0.274) (0.000,0.355) (0.000,0.245) (0.000,0.203) (0.000,0.352) (0.000,0.351) (0.000,0.387) (0.000,0.305) (0.000,0.253) (0.000,0.294) (0.000,0.218) (0.000,0.312) 
1728     3907   (25)   11 :  0.029 0.033 0.045 0.045 0.073 0.046 0.059 0.036 0.032 0.055 0.065 0.167 0.092 0.038 0.043 0.038 0.103     (0.000,0.146) (0.000,0.161) (0.000,0.223) (0.000,0.222) (0.000,0.344) (0.000,0.229) (0.000,0.288) (0.000,0.180) (0.000,0.163) (0.000,0.269) (0.000,0.311) (0.000,0.536) (0.000,0.410) (0.000,0.191) (0.000,0.217) (0.000,0.188) (0.000,0.384) 
1729     3004   (12)   10 :  0.035 0.066 0.157 0.036 0.043 0.049 0.046 0.065 0.080 0.041 0.048 0.046 0.049 0.048 0.057 0.044 0.089     (0.000,0.174) (0.000,0.319) (0.000,0.546) (0.000,0.179) (0.000,0.215) (0.000,0.246) (0.000,0.229) (0.000,0.316) (0.000,0.367) (0.000,0.203) (0.000,0.240) (0.000,0.232) (0.000,0.246) (0.000,0.241) (0.000,0.284) (0.000,0.223) (0.000,0.391) 
1730     1104    (0)    8 :  0.074 0.059 0.047 0.042 0.038 0.036 0.046 0.248 0.104 0.043 0.044 0.033 0.040 0.034 0.044 0.034 0.034     (0.000,0.341) (0.000,0.288) (0.000,0.232) (0.000,0.208) (0.000,0.189) (0.000,0.182) (0.000,0.227) (0.000,0.651) (0.000,0.454) (0.000,0.216) (0.000,0.221) (0.000,0.166) (0.000,0.202) (0.000,0.170) (0.000,0.217) (0.000,0.171) (0.000,0.172) 
1732     2398   (12)    7 :  0.027 0.027 0.055 0.054 0.093 0.051 0.067 0.031 0.032 0.055 0.069 0.091 0.089 0.069 0.063 0.054 0.072     (0.000,0.134) (0.000,0.136) (0.000,0.273) (0.000,0.271) (0.000,0.419) (0.000,0.253) (0.000,0.331) (0.000,0.157) (0.000,0.163) (0.000,0.274) (0.000,0.339) (0.000,0.425) (0.000,0.421) (0.000,0.334) (0.000,0.314) (0.000,0.271) (0.000,0.349) 
1736      340    (0)   12 :  0.054 0.040 0.049 0.050 0.068 0.089 0.062 0.053 0.041 0.052 0.063 0.078 0.058 0.075 0.048 0.071 0.047     (0.000,0.267) (0.000,0.201) (0.000,0.245) (0.000,0.252) (0.000,0.335) (0.000,0.421) (0.000,0.307) (0.000,0.264) (0.000,0.206) (0.000,0.259) (0.000,0.316) (0.000,0.379) (0.000,0.292) (0.000,0.367) (0.000,0.244) (0.000,0.347) (0.000,0.237) 
1742     3488    (0)   15 :  0.033 0.033 0.070 0.041 0.057 0.052 0.063 0.089 0.107 0.038 0.046 0.056 0.083 0.032 0.090 0.068 0.043     (0.000,0.165) (0.000,0.164) (0.000,0.337) (0.000,0.205) (0.000,0.275) (0.000,0.257) (0.000,0.306) (0.000,0.361) (0.000,0.436) (0.000,0.190) (0.000,0.228) (0.000,0.275) (0.000,0.360) (0.000,0.159) (0.000,0.406) (0.000,0.327) (0.000,0.214) 
1751     3496    (0)   15 :  0.053 0.044 0.082 0.051 0.069 0.053 0.092 0.036 0.028 0.042 0.044 0.079 0.044 0.036 0.074 0.061 0.114     (0.000,0.255) (0.000,0.215) (0.000,0.383) (0.000,0.253) (0.000,0.328) (0.000,0.258) (0.000,0.415) (0.000,0.177) (0.000,0.141) (0.000,0.209) (0.000,0.217) (0.000,0.370) (0.000,0.220) (0.000,0.179) (0.000,0.349) (0.000,0.294) (0.000,0.417) 
1754     1606    (0)   15 :  0.067 0.069 0.080 0.116 0.047 0.059 0.055 0.045 0.027 0.058 0.048 0.042 0.053 0.045 0.070 0.068 0.052     (0.000,0.313) (0.000,0.335) (0.000,0.386) (0.000,0.512) (0.000,0.233) (0.000,0.293) (0.000,0.275) (0.000,0.223) (0.000,0.138) (0.000,0.287) (0.000,0.241) (0.000,0.213) (0.000,0.263) (0.000,0.225) (0.000,0.342) (0.000,0.334) (0.000,0.262) 
1757     3913    (0)   11 :  0.047 0.055 0.095 0.083 0.052 0.071 0.055 0.046 0.037 0.058 0.050 0.061 0.061 0.045 0.051 0.070 0.063     (0.000,0.231) (0.000,0.270) (0.000,0.442) (0.000,0.400) (0.000,0.258) (0.000,0.347) (0.000,0.277) (0.000,0.229) (0.000,0.184) (0.000,0.289) (0.000,0.249) (0.000,0.305) (0.000,0.304) (0.000,0.226) (0.000,0.255) (0.000,0.344) (0.000,0.310) 
1760     2524    (0)    7 :  0.043 0.049 0.064 0.053 0.058 0.037 0.067 0.030 0.032 0.135 0.050 0.055 0.042 0.045 0.115 0.049 0.075     (0.000,0.213) (0.000,0.243) (0.000,0.314) (0.000,0.263) (0.000,0.287) (0.000,0.187) (0.000,0.333) (0.000,0.153) (0.000,0.161) (0.000,0.551) (0.000,0.249) (0.000,0.275) (0.000,0.213) (0.000,0.228) (0.000,0.492) (0.000,0.247) (0.000,0.366) 
1761     3886    (0)   12 :  0.116 0.067 0.047 0.075 0.052 0.070 0.047 0.041 0.040 0.041 0.051 0.064 0.056 0.048 0.043 0.093 0.050     (0.000,0.473) (0.000,0.329) (0.000,0.232) (0.000,0.364) (0.000,0.260) (0.000,0.340) (0.000,0.238) (0.000,0.205) (0.000,0.199) (0.000,0.208) (0.000,0.252) (0.000,0.316) (0.000,0.281) (0.000,0.240) (0.000,0.216) (0.000,0.437) (0.000,0.248) 
1762     3932    (0)    2 :  0.071 0.065 0.096 0.036 0.052 0.062 0.060 0.037 0.053 0.060 0.062 0.059 0.059 0.056 0.073 0.052 0.047     (0.000,0.330) (0.000,0.313) (0.000,0.437) (0.000,0.182) (0.000,0.260) (0.000,0.304) (0.000,0.295) (0.000,0.185) (0.000,0.262) (0.000,0.286) (0.000,0.307) (0.000,0.294) (0.000,0.291) (0.000,0.279) (0.000,0.337) (0.000,0.257) (0.000,0.236) 
1769     3811   (12)    1 :  0.056 0.107 0.057 0.058 0.047 0.030 0.053 0.098 0.068 0.096 0.038 0.049 0.045 0.057 0.050 0.037 0.052     (0.000,0.273) (0.000,0.472) (0.000,0.284) (0.000,0.288) (0.000,0.235) (0.000,0.152) (0.000,0.265) (0.000,0.441) (0.000,0.333) (0.000,0.452) (0.000,0.189) (0.000,0.246) (0.000,0.227) (0.000,0.286) (0.000,0.251) (0.000,0.187) (0.000,0.260) 
1777     1646    (0)   15 :  0.030 0.045 0.055 0.059 0.068 0.057 0.070 0.081 0.078 0.045 0.058 0.054 0.062 0.063 0.073 0.049 0.054     (0.000,0.151) (0.000,0.222) (0.000,0.275) (0.000,0.290) (0.000,0.330) (0.000,0.282) (0.000,0.341) (0.000,0.369) (0.000,0.353) (0.000,0.225) (0.000,0.288) (0.000,0.266) (0.000,0.308) (0.000,0.309) (0.000,0.355) (0.000,0.243) (0.000,0.270) 
1778      253    (0)   15 :  0.036 0.032 0.083 0.059 0.062 0.053 0.096 0.026 0.032 0.049 0.063 0.062 0.063 0.067 0.088 0.069 0.059     (0.000,0.178) (0.000,0.161) (0.000,0.395) (0.000,0.294) (0.000,0.304) (0.000,0.263) (0.000,0.444) (0.000,0.132) (0.000,0.157) (0.000,0.246) (0.000,0.310) (0.000,0.308) (0.000,0.307) (0.000,0.327) (0.000,0.408) (0.000,0.337) (0.000,0.292) 
1779     1555    (0)   15 :  0.052 0.041 0.060 0.048 0.056 0.070 0.065 0.033 0.030 0.057 0.064 0.096 0.064 0.118 0.059 0.041 0.046     (0.000,0.257) (0.000,0.208) (0.000,0.297) (0.000,0.240) (0.000,0.277) (0.000,0.341) (0.000,0.323) (0.000,0.165) (0.000,0.152) (0.000,0.280) (0.000,0.321) (0.000,0.449) (0.000,0.319) (0.000,0.508) (0.000,0.294) (0.000,0.204) (0.000,0.228) 
1784     3778   (12)   16 :  0.055 0.055 0.080 0.037 0.045 0.047 0.037 0.030 0.048 0.032 0.042 0.138 0.053 0.048 0.040 0.098 0.115     (0.000,0.262) (0.000,0.269) (0.000,0.382) (0.000,0.186) (0.000,0.225) (0.000,0.233) (0.000,0.184) (0.000,0.152) (0.000,0.233) (0.000,0.159) (0.000,0.211) (0.000,0.519) (0.000,0.262) (0.000,0.237) (0.000,0.202) (0.000,0.449) (0.000,0.461) 
1786      918    (0)   13 :  0.042 0.056 0.053 0.070 0.051 0.061 0.049 0.075 0.068 0.050 0.105 0.045 0.074 0.048 0.060 0.047 0.046     (0.000,0.207) (0.000,0.275) (0.000,0.265) (0.000,0.344) (0.000,0.252) (0.000,0.304) (0.000,0.248) (0.000,0.351) (0.000,0.321) (0.000,0.251) (0.000,0.474) (0.000,0.224) (0.000,0.361) (0.000,0.240) (0.000,0.299) (0.000,0.238) (0.000,0.228) 
1788     1618    (0)   15 :  0.036 0.039 0.068 0.058 0.072 0.057 0.082 0.040 0.034 0.064 0.061 0.055 0.058 0.062 0.113 0.052 0.048     (0.000,0.182) (0.000,0.197) (0.000,0.334) (0.000,0.291) (0.000,0.349) (0.000,0.283) (0.000,0.397) (0.000,0.200) (0.000,0.173) (0.000,0.319) (0.000,0.305) (0.000,0.273) (0.000,0.290) (0.000,0.305) (0.000,0.504) (0.000,0.262) (0.000,0.242) 
1789     1648    (0)   15 :  0.040 0.049 0.049 0.079 0.061 0.034 0.055 0.101 0.132 0.045 0.046 0.043 0.046 0.051 0.045 0.043 0.080     (0.000,0.198) (0.000,0.244) (0.000,0.244) (0.000,0.373) (0.000,0.302) (0.000,0.172) (0.000,0.274) (0.000,0.427) (0.000,0.487) (0.000,0.226) (0.000,0.229) (0.000,0.213) (0.000,0.232) (0.000,0.250) (0.000,0.225) (0.000,0.216) (0.000,0.381) 
1793     3782    (0)   16 :  0.046 0.049 0.060 0.094 0.080 0.056 0.058 0.035 0.042 0.046 0.047 0.055 0.051 0.054 0.066 0.081 0.080     (0.000,0.226) (0.000,0.245) (0.000,0.300) (0.000,0.437) (0.000,0.385) (0.000,0.280) (0.000,0.291) (0.000,0.176) (0.000,0.209) (0.000,0.230) (0.000,0.234) (0.000,0.272) (0.000,0.258) (0.000,0.271) (0.000,0.326) (0.000,0.389) (0.000,0.384) 
1794     3500    (0)   15 :  0.051 0.032 0.050 0.074 0.081 0.058 0.068 0.046 0.033 0.078 0.053 0.064 0.069 0.058 0.068 0.057 0.061     (0.000,0.247) (0.000,0.159) (0.000,0.251) (0.000,0.358) (0.000,0.387) (0.000,0.286) (0.000,0.336) (0.000,0.230) (0.000,0.165) (0.000,0.374) (0.000,0.266) (0.000,0.317) (0.000,0.339) (0.000,0.287) (0.000,0.336) (0.000,0.282) (0.000,0.301) 
1797     2376    (0)    7 :  0.066 0.080 0.059 0.046 0.052 0.048 0.051 0.061 0.054 0.050 0.078 0.053 0.081 0.078 0.058 0.041 0.043     (0.000,0.314) (0.000,0.374) (0.000,0.294) (0.000,0.228) (0.000,0.258) (0.000,0.238) (0.000,0.255) (0.000,0.294) (0.000,0.261) (0.000,0.250) (0.000,0.375) (0.000,0.265) (0.000,0.386) (0.000,0.372) (0.000,0.291) (0.000,0.205) (0.000,0.216) 
1804     3497    (0)   15 :  0.041 0.054 0.076 0.065 0.053 0.058 0.061 0.046 0.047 0.061 0.054 0.060 0.059 0.067 0.076 0.056 0.066     (0.000,0.203) (0.000,0.260) (0.000,0.367) (0.000,0.316) (0.000,0.266) (0.000,0.289) (0.000,0.305) (0.000,0.229) (0.000,0.226) (0.000,0.297) (0.000,0.270) (0.000,0.297) (0.000,0.296) (0.000,0.323) (0.000,0.369) (0.000,0.277) (0.000,0.327) 
1810     2914    (0)   15 :  0.063 0.048 0.054 0.062 0.071 0.054 0.069 0.060 0.063 0.055 0.063 0.060 0.060 0.066 0.059 0.045 0.049     (0.000,0.308) (0.000,0.237) (0.000,0.269) (0.000,0.306) (0.000,0.345) (0.000,0.268) (0.000,0.337) (0.000,0.292) (0.000,0.307) (0.000,0.275) (0.000,0.309) (0.000,0.296) (0.000,0.298) (0.000,0.324) (0.000,0.296) (0.000,0.224) (0.000,0.243) 
1813     2537   (12)    7 :  0.035 0.044 0.064 0.054 0.053 0.071 0.069 0.053 0.057 0.059 0.073 0.054 0.055 0.056 0.077 0.057 0.069     (0.000,0.174) (0.000,0.219) (0.000,0.318) (0.000,0.272) (0.000,0.264) (0.000,0.347) (0.000,0.341) (0.000,0.264) (0.000,0.280) (0.000,0.292) (0.000,0.357) (0.000,0.267) (0.000,0.275) (0.000,0.279) (0.000,0.375) (0.000,0.284) (0.000,0.337) 
1820     3363    (0)    3 :  0.048 0.047 0.068 0.046 0.078 0.060 0.053 0.033 0.031 0.052 0.075 0.064 0.100 0.078 0.076 0.056 0.035     (0.000,0.234) (0.000,0.230) (0.000,0.333) (0.000,0.232) (0.000,0.372) (0.000,0.298) (0.000,0.267) (0.000,0.164) (0.000,0.154) (0.000,0.259) (0.000,0.364) (0.000,0.314) (0.000,0.457) (0.000,0.373) (0.000,0.370) (0.000,0.282) (0.000,0.177) 
1821     3260    (0)   15 :  0.040 0.029 0.049 0.050 0.068 0.102 0.064 0.036 0.051 0.054 0.095 0.067 0.067 0.074 0.065 0.046 0.044     (0.000,0.200) (0.000,0.144) (0.000,0.246) (0.000,0.250) (0.000,0.332) (0.000,0.467) (0.000,0.317) (0.000,0.178) (0.000,0.251) (0.000,0.270) (0.000,0.448) (0.000,0.331) (0.000,0.331) (0.000,0.365) (0.000,0.324) (0.000,0.231) (0.000,0.219) 
1823       37   (12)    9 :  0.052 0.069 0.064 0.048 0.057 0.085 0.054 0.053 0.059 0.058 0.066 0.063 0.060 0.056 0.060 0.050 0.046     (0.000,0.255) (0.000,0.336) (0.000,0.317) (0.000,0.239) (0.000,0.285) (0.000,0.404) (0.000,0.270) (0.000,0.263) (0.000,0.291) (0.000,0.287) (0.000,0.324) (0.000,0.313) (0.000,0.300) (0.000,0.281) (0.000,0.300) (0.000,0.249) (0.000,0.233) 
1826     3512    (0)   15 :  0.096 0.117 0.052 0.063 0.056 0.044 0.048 0.047 0.039 0.049 0.050 0.047 0.046 0.068 0.052 0.069 0.057     (0.000,0.412) (0.000,0.488) (0.000,0.260) (0.000,0.308) (0.000,0.275) (0.000,0.219) (0.000,0.238) (0.000,0.235) (0.000,0.193) (0.000,0.247) (0.000,0.250) (0.000,0.238) (0.000,0.231) (0.000,0.328) (0.000,0.257) (0.000,0.339) (0.000,0.283) 
1827     3532    (0)   15 :  0.074 0.059 0.073 0.042 0.060 0.077 0.064 0.031 0.046 0.064 0.067 0.061 0.060 0.072 0.064 0.048 0.038     (0.000,0.348) (0.000,0.291) (0.000,0.357) (0.000,0.209) (0.000,0.298) (0.000,0.371) (0.000,0.317) (0.000,0.156) (0.000,0.231) (0.000,0.312) (0.000,0.331) (0.000,0.303) (0.000,0.298) (0.000,0.355) (0.000,0.317) (0.000,0.242) (0.000,0.192) 
1829     1071    (0)   11 :  0.052 0.044 0.039 0.061 0.061 0.078 0.060 0.069 0.043 0.055 0.080 0.060 0.055 0.077 0.055 0.063 0.048     (0.000,0.254) (0.000,0.219) (0.000,0.195) (0.000,0.305) (0.000,0.305) (0.000,0.378) (0.000,0.296) (0.000,0.336) (0.000,0.215) (0.000,0.276) (0.000,0.386) (0.000,0.297) (0.000,0.274) (0.000,0.374) (0.000,0.276) (0.000,0.309) (0.000,0.241) 
1830     2389    (0)    7 :  0.040 0.036 0.067 0.057 0.105 0.054 0.058 0.044 0.035 0.061 0.058 0.091 0.077 0.053 0.055 0.051 0.057     (0.000,0.200) (0.000,0.179) (0.000,0.328) (0.000,0.283) (0.000,0.469) (0.000,0.266) (0.000,0.292) (0.000,0.219) (0.000,0.177) (0.000,0.301) (0.000,0.288) (0.000,0.427) (0.000,0.374) (0.000,0.264) (0.000,0.275) (0.000,0.257) (0.000,0.286) 
1840     2369    (0)   10 :  0.047 0.053 0.049 0.079 0.058 0.049 0.057 0.042 0.038 0.071 0.048 0.065 0.054 0.098 0.060 0.058 0.073     (0.000,0.232) (0.000,0.263) (0.000,0.248) (0.000,0.381) (0.000,0.291) (0.000,0.242) (0.000,0.287) (0.000,0.212) (0.000,0.191) (0.000,0.344) (0.000,0.239) (0.000,0.320) (0.000,0.269) (0.000,0.446) (0.000,0.298) (0.000,0.290) (0.000,0.356) 
1850     3817   (12)    6 :  0.045 0.058 0.080 0.064 0.048 0.064 0.071 0.062 0.052 0.045 0.066 0.055 0.058 0.061 0.069 0.049 0.052     (0.000,0.226) (0.000,0.287) (0.000,0.390) (0.000,0.318) (0.000,0.244) (0.000,0.318) (0.000,0.350) (0.000,0.302) (0.000,0.259) (0.000,0.226) (0.000,0.329) (0.000,0.274) (0.000,0.292) (0.000,0.300) (0.000,0.340) (0.000,0.247) (0.000,0.259) 
1851      790    (0)   14 :  0.030 0.034 0.055 0.066 0.060 0.079 0.071 0.035 0.042 0.078 0.068 0.071 0.054 0.057 0.077 0.053 0.069     (0.000,0.150) (0.000,0.172) (0.000,0.277) (0.000,0.326) (0.000,0.299) (0.000,0.381) (0.000,0.351) (0.000,0.176) (0.000,0.209) (0.000,0.377) (0.000,0.337) (0.000,0.351) (0.000,0.273) (0.000,0.281) (0.000,0.375) (0.000,0.265) (0.000,0.338) 
1852     3894    (0)    3 :  0.082 0.084 0.085 0.071 0.051 0.044 0.074 0.045 0.032 0.052 0.040 0.053 0.046 0.048 0.072 0.056 0.068     (0.000,0.373) (0.000,0.375) (0.000,0.404) (0.000,0.343) (0.000,0.253) (0.000,0.219) (0.000,0.360) (0.000,0.221) (0.000,0.159) (0.000,0.257) (0.000,0.199) (0.000,0.263) (0.000,0.231) (0.000,0.236) (0.000,0.347) (0.000,0.277) (0.000,0.332) 
1854      567    (0)   10 :  0.048 0.090 0.055 0.053 0.058 0.045 0.064 0.040 0.039 0.097 0.052 0.051 0.047 0.072 0.050 0.054 0.084     (0.000,0.237) (0.000,0.419) (0.000,0.273) (0.000,0.265) (0.000,0.289) (0.000,0.223) (0.000,0.317) (0.000,0.197) (0.000,0.195) (0.000,0.447) (0.000,0.260) (0.000,0.257) (0.000,0.236) (0.000,0.355) (0.000,0.250) (0.000,0.268) (0.000,0.398) 
1855     3487    (0)   15 :  0.045 0.062 0.039 0.061 0.049 0.049 0.057 0.135 0.121 0.038 0.062 0.044 0.058 0.037 0.057 0.036 0.050     (0.000,0.222) (0.000,0.303) (0.000,0.196) (0.000,0.304) (0.000,0.243) (0.000,0.246) (0.000,0.282) (0.000,0.536) (0.000,0.491) (0.000,0.190) (0.000,0.308) (0.000,0.220) (0.000,0.289) (0.000,0.187) (0.000,0.281) (0.000,0.182) (0.000,0.250) 
1859     3332    (0)    8 :  0.058 0.064 0.060 0.044 0.048 0.039 0.056 0.085 0.113 0.057 0.048 0.042 0.045 0.043 0.046 0.036 0.117     (0.000,0.278) (0.000,0.307) (0.000,0.290) (0.000,0.218) (0.000,0.236) (0.000,0.194) (0.000,0.274) (0.000,0.385) (0.000,0.469) (0.000,0.278) (0.000,0.237) (0.000,0.211) (0.000,0.224) (0.000,0.214) (0.000,0.231) (0.000,0.179) (0.000,0.418) 
1862     1820    (0)    8 :  0.071 0.060 0.059 0.038 0.055 0.052 0.052 0.084 0.120 0.056 0.057 0.048 0.049 0.062 0.053 0.042 0.040     (0.000,0.333) (0.000,0.298) (0.000,0.294) (0.000,0.190) (0.000,0.276) (0.000,0.259) (0.000,0.261) (0.000,0.395) (0.000,0.501) (0.000,0.279) (0.000,0.285) (0.000,0.240) (0.000,0.247) (0.000,0.302) (0.000,0.263) (0.000,0.212) (0.000,0.203) 
1864     3009   (12)   10 :  0.033 0.033 0.060 0.041 0.055 0.040 0.094 0.025 0.026 0.206 0.051 0.061 0.040 0.042 0.109 0.037 0.045     (0.000,0.166) (0.000,0.164) (0.000,0.298) (0.000,0.208) (0.000,0.273) (0.000,0.202) (0.000,0.445) (0.000,0.129) (0.000,0.128) (0.000,0.679) (0.000,0.258) (0.000,0.302) (0.000,0.203) (0.000,0.212) (0.000,0.478) (0.000,0.188) (0.000,0.227) 
1866     3725    (0)   11 :  0.039 0.035 0.058 0.054 0.054 0.055 0.062 0.068 0.063 0.061 0.077 0.062 0.079 0.081 0.052 0.042 0.057     (0.000,0.194) (0.000,0.175) (0.000,0.284) (0.000,0.269) (0.000,0.268) (0.000,0.271) (0.000,0.310) (0.000,0.305) (0.000,0.284) (0.000,0.296) (0.000,0.373) (0.000,0.305) (0.000,0.376) (0.000,0.382) (0.000,0.259) (0.000,0.211) (0.000,0.281) 
1871     3874    (0)    3 :  0.040 0.038 0.111 0.046 0.055 0.052 0.081 0.048 0.050 0.064 0.052 0.060 0.048 0.047 0.102 0.050 0.057     (0.000,0.199) (0.000,0.187) (0.000,0.490) (0.000,0.231) (0.000,0.269) (0.000,0.257) (0.000,0.386) (0.000,0.233) (0.000,0.242) (0.000,0.307) (0.000,0.258) (0.000,0.297) (0.000,0.240) (0.000,0.234) (0.000,0.435) (0.000,0.251) (0.000,0.281) 
1874     2468    (0)    8 :  0.029 0.038 0.046 0.034 0.043 0.054 0.037 0.213 0.161 0.032 0.053 0.043 0.045 0.051 0.040 0.041 0.039     (0.000,0.146) (0.000,0.190) (0.000,0.230) (0.000,0.170) (0.000,0.217) (0.000,0.267) (0.000,0.188) (0.000,0.646) (0.000,0.576) (0.000,0.163) (0.000,0.264) (0.000,0.215) (0.000,0.224) (0.000,0.252) (0.000,0.200) (0.000,0.205) (0.000,0.195) 
1880     3506   (25)   15 :  0.050 0.050 0.059 0.058 0.052 0.060 0.074 0.038 0.027 0.088 0.062 0.059 0.055 0.094 0.056 0.058 0.061     (0.000,0.246) (0.000,0.247) (0.000,0.296) (0.000,0.289) (0.000,0.259) (0.000,0.298) (0.000,0.363) (0.000,0.190) (0.000,0.134) (0.000,0.420) (0.000,0.308) (0.000,0.292) (0.000,0.278) (0.000,0.447) (0.000,0.283) (0.000,0.290) (0.000,0.303) 
1882     1816    (0)    8 :  0.053 0.055 0.044 0.065 0.057 0.038 0.052 0.148 0.091 0.050 0.047 0.048 0.060 0.054 0.041 0.039 0.059     (0.000,0.257) (0.000,0.272) (0.000,0.221) (0.000,0.318) (0.000,0.282) (0.000,0.190) (0.000,0.259) (0.000,0.561) (0.000,0.409) (0.000,0.248) (0.000,0.233) (0.000,0.240) (0.000,0.295) (0.000,0.267) (0.000,0.207) (0.000,0.194) (0.000,0.291) 
1884      741    (0)    4 :  0.040 0.036 0.062 0.073 0.059 0.038 0.086 0.046 0.049 0.077 0.061 0.060 0.067 0.049 0.087 0.048 0.062     (0.000,0.197) (0.000,0.182) (0.000,0.304) (0.000,0.352) (0.000,0.290) (0.000,0.192) (0.000,0.410) (0.000,0.224) (0.000,0.237) (0.000,0.371) (0.000,0.305) (0.000,0.300) (0.000,0.328) (0.000,0.242) (0.000,0.416) (0.000,0.241) (0.000,0.307) 
1888     3211   (12)   15 :  0.043 0.035 0.051 0.067 0.063 0.045 0.062 0.066 0.048 0.075 0.075 0.052 0.066 0.058 0.075 0.055 0.064     (0.000,0.212) (0.000,0.177) (0.000,0.255) (0.000,0.331) (0.000,0.313) (0.000,0.226) (0.000,0.309) (0.000,0.321) (0.000,0.240) (0.000,0.363) (0.000,0.361) (0.000,0.261) (0.000,0.323) (0.000,0.289) (0.000,0.365) (0.000,0.276) (0.000,0.314) 
